sample_id	run_aggregate	run_annotate	run_denovo	run_fetch	run_score
11383	326.72	154.31	4.88	677.1	5.21
11384	4544.03	209.74	7.52	852.32	11.51
11385	1061.75	231.13	5.8	1178.17	8.43
11386	4599.07	148.95	7.53	1042.12	19.34
11387	713.51	174.87	5.95	922.64	7.25
11388	1010.24	231.77	5.73	1044.49	7.65
11389	23312.22	981.17	11.33	987.96	55.87
11390	805.7	256.99	5.67	1079.78	7.82
11391	967.71	263.01	5.82	373.69	8.69
11392	1504.9	152.63	5.77	1170.47	8.91
11393	1517.85	156.78	4.99	966.07	7.1
11394	652.11	161.6	5.48	874.55	6.58
11395	1714	155.12	4.45	1097.16	10.51
11396	1041.6	164.62	4.2	1145.65	5.95
11397	907.93	492.61	4.14	1250.77	8.16
11398	1261.35	476.58	4.82	988.83	9.9
11399	879.84	149.68	4.53	1304.72	6.61
11400	26369.57	951.25	9.58	1561.71	61.9
11401	916.97	241.04	4.61	1139.58	8.33
11402	523.78	237.45	3.97	1045.3	5.27
11403	1970.72	149.97	4.76	503.71	7.65
11404	1331.54	154.93	4.79	1004.18	7.51
11405	1933.06	171.04	4.27	1303.71	7.96
11406	1314.11	255.08	3.99	1231.99	7.89
11407	1263.35	872.37	4.89	547.04	6.32
11408	1172.81	789.38	4.94	876.07	8.79
11409	1579.16	150.88	5.05	932.47	6.63
11410	6066.31	157.76	5.65	997.45	16.25
11411	967.73	691.05	4.85	1540.05	7.19
11412	1088.04	257.12	4.78	964.91	7.87
11413	1452.42	172.12	4.23	916.48	7.21
11414	1398.41	172.74	4.77	898.3	7
11415	1048.45	253.37	4.85	1219.41	5.41
11416	781.68	330.81	4.54	868.06	7.38
11417	875.07	191.86	4.3	903.2	7.09
11418	1490.64	206.07	4.53	1089.79	8.26
11419	913.02	170.16	3.84	945.23	5.19
11420	1351.06	153.45	4.41	481.32	3.21
11421	1778.19	203.67	4.49	1710.9	7.32
11422	1681.76	782.7	4.53	894.02	6.99
11423	1434.5	968.16	3.93	906.76	7.52
11424	1247.9	943.36	3.76	995.44	7.02
11425	13762.7	292.65	6.38	1267.9	32.02
11426	10850.55	285.67	6.68	1283.59	7.6
11427	1576.32	272.39	4.09	915.01	5.3
11428	952.02	149.17	3.93	827.59	6.93
11429	2011.45	146.19	4.17	1334.62	7.95
11430	986.84	168.12	4.42	757.16	6.26
11431	1396.95	263.05	4.51	645.94	7.12
11432	14605.12	181.05	6.64	902.92	29.34
11433	4944.89	761.35	4.89	1069.48	9.45
11434	1308.06	246.12	4.79	884.03	6.62
11435	3262.43	305.18	5.08	1121.61	4.23
11436	1289.46	206.27	4.98	1185.68	9.23
11437	11520.02	405.65	6.22	1293.7	26.84
11438	1849.18	175.97	4.8	1426.49	7.58
11439	1328.42	208.21	4.41	924.76	7.05
11440	1018.87	347.38	4.83	1174.13	7.69
11441	5280.94	172.66	5.92	1311.43	20.87
11442	572.84	453.05	4.26	901.51	3.46
11443	97.04	193.22	3.8	277.54	4.86
11444	8303.94	979.75	7.97	1078.13	11.54
11445	984.18	807.38	4.65	864.26	6.42
11446	10799.44	201.11	8.08	837.92	33.03
11447	1740.32	253.81	4.89	1248.37	7.64
11448	708.4	255.3	5.02	1211.12	8.26
11449	2180.09	168.8	4.9	1200.69	3.67
11450	7687.71	290.47	6.23	1193.42	19.6
11451	1296.05	286.99	4.07	846.74	6.92
11452	4065.27	287.21	5.49	1261.93	13.25
11453	1014.15	323.33	4.31	1216.42	3.59
11454	972.52	179.12	4.9	1048.12	5.19
11455	1789.28	176.44	5.71	1002.72	7.19
11456	10785.05	822.9	7.75	491.04	25.65
11457	745.19	161.39	5.58	871.19	6.58
11458	2617.81	146.26	6.8	1511.95	10.22
11459	1664.5	161.69	5.01	1358.11	7.85
11460	930.35	148.79	6.03	1086.7	5.39
11461	1320.97	291.65	5.81	878.51	6.79
11462	919.77	557.69	5.03	1169.17	9.1
11463	10976.98	822.28	6.74	990.08	13.48
11464	842.79	806.64	5.25	634.77	5.71
11465	1048.63	150.55	5.05	774.7	7.76
11466	1313.57	147.03	5.73	1166.99	8.24
11467	623.51	795.22	5.52	883.23	7.07
11468	589.99	989.19	5.82	834.03	6.11
11469	1301.13	1014.78	6.26	855.92	7.17
11470	1199	1036.2	6.47	856.7	4.21
11471	10093.29	1023.75	7.75	1006.79	19.93
11472	1536.41	281.89	6.3	851.04	7.53
11473	1584.03	170.69	5.53	1206.95	6.97
11474	7094.74	654.56	7.5	2112.75	18.21
11475	1638.89	157.39	5.75	804.75	6.98
11476	1100.76	588.43	5.29	608.52	5.7
11477	1538.84	633.66	5.42	829.78	6.91
11478	2243.14	439.06	5.26	1144.01	4.05
11479	1856.88	631.51	5.44	1263.44	7.8
11480	1853.07	590.63	6.03	1001.81	7.71
11481	1403.78	806.99	5.93	1212.79	5.01
11482	1362.94	887.6	5.08	894.96	6.65
11483	1478.83	578.75	4	918.05	9.53
11484	1179.37	768.73	5.2	878.02	5.85
11485	1519.36	997.04	5.25	781.27	6.51
11486	1553.12	165.64	5.16	656.02	3.4
11487	1251.29	286	5.59	899.54	6.45
11488	23444.42	1148.31	10.01	869.64	42.3
11489	2104.48	716.21	5.18	1243.22	8.28
11490	9073.35	579.87	7	1020.05	12.47
11491	26704.81	852.67	9.78	954.19	48.73
11492	1423.71	249.78	5.54	980.38	7.56
11493	863.44	172.59	5.53	851.61	6.8
11494	744.52	1121.38	4.68	1050.61	3.38
11495	1537.8	1126.97	5.2	850.73	7.48
11496	1099.64	614.06	4.52	945.59	6.75
11497	991.4	297.66	5.24	1176.24	10.41
11498	1136.08	457.86	4.28	1154.58	7.81
11499	3617.02	283.65	4.51	963.78	11.19
11500	1569.47	698.74	252.73	1120.37	7.53
11501	924.26	313.3	4.75	1084.43	7.93
11502	1227.65	215.36	4.22	1093.64	3.49
11503	1023.88	313.64	4.88	1131.44	7.52
11504	902.88	293.36	4.42	999.04	7.23
11505	1460.63	197	4.65	1013.14	7.1
11506	1015.93	240.08	4.54	404.42	5.64
11507	1785.73	317.18	4.73	634.92	7.58
11508	2755.68	236.6	4.83	582.62	3.99
11509	1488.49	294.17	4.59	1068.33	7.82
11510	1546.61	285.1	4.81	988.81	7.97
11511	554.71	654.29	3.84	571.66	5.18
11512	750.05	341.94	4.36	868.14	5.89
11513	569.34	367.49	3.82	517.3	5.65
11514	2643.58	351.55	4.74	1191.85	5.72
11515	11343.89	328.31	6.66	928.19	44.23
11516	1598.71	241.63	4.08	1090.84	10.08
11517	2831.36	211.48	5.05	1047.02	4.15
11518	1095.69	383.12	3.96	801.52	6.3
11519	967.79	291.36	4.19	1140.24	7.21
11520	1994.39	619.92	5.98	1538.34	8.25
11521	1057.52	501.75	5.89	1362.21	7.88
11522	802.42	715.87	5.78	1159.16	7.39
11523	687.85	967.51	4.85	1187.15	7.16
11524	1524.68	977.18	4.96	1116.13	6.03
11525	2012.98	263.57	5.87	1800.41	3.85
11526	4723.39	171.75	5.87	882.16	15.45
11527	6442.67	850.82	6.82	1200.29	17.41
11528	4101.45	873.86	5.48	1239.25	11.44
11529	1876.36	219.74	4.94	1417.1	7.57
11530	788.04	864.56	4.93	936.61	6.48
11531	2139.6	872.91	5.17	1070.67	8.49
11532	1424.3	845.82	3.41	897.8	7.14
11533	795.82	632.65	2.84	893.51	7.22
11534	748.77	235.51	2.56	1063.78	3.41
11535	871.2	158.97	2.45	1019.17	8.09
11536	973.24	802.38	2.15	1089.5	13.12
11537	768.39	157.85	2	828.99	8.74
11538	518.33	161.68	3.06	643.83	6.14
11539	798.47	266.45	2.05	1118.97	7.34
11540	848.07	153.39	2.05	1310.92	3.47
11541	6898.52	658.54	2.71	1274.27	26.37
11542	5455.31	870.67	3.64	1170.31	17.04
11543	953.7	322.96	2.06	1093.94	7.27
11544	2284.86	613.22	2.23	1295.44	12.22
11545	1415.32	863.89	2.25	1497	9.1
11546	1070.17	924.59	4.4	608.15	8.12
11547	1065.78	1021.39	195.56	440.99	3.24
11548	1486.45	292.71	4.09	574.2	7.46
11549	909.66	1062.21	4.61	1133.22	7.86
11550	5392.66	1174.02	5.32	1195.24	19.08
11551	802.96	232.29	4.12	1266.47	6.64
11552	1366.59	298.11	4.23	1127.92	3.48
11553	1026.79	782.03	4.06	1334.88	7.63
11554	5511.58	610.48	6.3	2177.27	22.72
11555	863.21	1024.72	4.01	1191.84	6.98
11556	2248.81	655.06	5.27	1389.56	13.11
11557	1804.94	1085.2	3.92	1086.47	3.43
11558	2171.33	929.17	4.11	1145.74	8.38
11559	753.18	789.45	3.94	892.68	6.72
11560	1229.12	782.29	4.14	1112.83	7.74
11561	1780.56	247.02	260.31	1146.81	7.7
11562	866.97	242.72	4.08	1222.94	7.65
11563	1319.51	234.89	3.9	930.02	3.22
11564	1863.89	968.81	4.01	1116.28	7.62
11565	1001.38	1040.46	3.89	728.68	4.96
11566	1517.69	371.78	3.82	1031.93	5.91
11567	745.62	659.49	4.56	1259.86	7.02
11568	2222.82	303.06	244.61	1041.1	7.61
11569	775.33	211.48	4.69	889.81	6.56
11570	1011.73	224.68	4.15	1003.33	7.73
11571	1001.63	159.25	4.66	1339.07	7.15
11572	970.12	153.51	4.06	1047.22	3.44
11573	1348.23	251.29	4.44	937.89	6.88
11574	1905.21	243.7	4.2	1280.83	9.97
11575	1389.49	248.92	231.8	995.26	11.67
11576	2033.89	257.49	4.07	1653.62	8.14
11577	1572.85	178.19	4.03	1166.37	7.45
11578	1504.7	507.26	4.03	1101.81	6.52
11579	2252.16	171.08	4.06	1114.35	8.36
11580	1321.25	234.9	4.55	469.71	6.96
11581	4104.08	205.02	4.37	831.79	11.01
11582	1341.99	182.29	3.97	826.88	3.25
11583	1955.7	188.95	3.98	985.02	7.49
11584	909.34	155.65	4.25	643.66	6.12
11585	1924.15	182.28	4.01	983.98	7.88
11586	2137.37	279.91	4.61	1510.33	8.13
11587	7609.27	241.31	5.55	1028.16	12.39
11588	1623.07	261.26	4.69	571.07	6.8
11589	2115.91	740.73	4.22	1558.36	8.05
11590	1607.67	159.85	4.13	1112.24	7.91
11591	24593.72	147.83	7.56	1509.23	14.9
11592	1683.41	240.99	4.7	1048.73	9.46
11593	1501.94	156.81	3.91	1123.68	7.24
11594	863.28	234.46	4.04	1026.73	6.37
11595	799.32	196.25	4.04	895.64	7.57
11596	681.14	280.74	3.9	585.71	6.04
11597	1529.06	304.34	4.27	1016.21	7.36
11598	736.48	248.6	3.92	807.52	7.45
11599	1224.23	152.59	4.82	1166.47	8.41
11600	598.4	663.22	223.5	824.96	7.04
11601	1523.24	258.51	4.71	842.54	7.21
11602	777.5	169.78	4.36	857.86	7.49
11603	860.91	252.63	4.1	914.94	7.05
11604	596.11	165.3	3.99	830.85	8.28
11605	911.47	504.94	202.16	1261.16	6.63
11606	12249.31	508.12	7.23	1260.84	27.48
11607	783.32	244.03	3.99	939.22	6.6
11608	482.27	180.45	4.49	405.22	5.65
11609	1627.04	265.52	4.82	1610.94	13.85
11610	1143.25	190.96	4.65	921.89	7.22
11611	1748.37	576.62	4.85	1252.22	8.31
11612	829.97	591.65	4.72	1113.66	3.36
11613	760.59	1008.7	4.73	969.31	7.11
11614	5547.51	1033.51	549.01	1134.08	21.03
11615	729.15	287.99	4.58	946.49	6.69
11616	1293.02	328.43	4.57	929.98	6.85
11617	1429.44	340.44	4.83	1087.72	7.97
11618	5814.34	219.4	6.24	832.07	22.7
11619	1627.55	664.31	4.08	1064.65	9.34
11620	586.37	664.96	4.45	806.11	3.07
11621	1002.41	281.11	269.35	1139.59	6.95
11622	1312.13	551.44	4.47	953.05	6.86
11623	1939.22	362.26	4.49	1329.22	7.47
11624	1681.09	353.86	5.3	1301.6	9.3
11625	1151.96	185.68	4.48	879.7	6.66
11626	960.26	174.18	4.11	887.94	7.41
11627	1030.04	218.45	193.59	883.2	3.37
11628	8176.79	177.78	6.57	955.58	16.57
11629	1053.9	204.24	4.34	633.42	5.83
11630	9671.07	227.7	6.61	1112.24	22.53
11631	8021.56	147.72	5.95	1202.28	26.85
11632	1894.36	224.42	4.39	1382.18	9.24
11633	20438.09	761.74	7.6	1089.82	11.84
11634	9084.71	253.32	8.07	1425.99	38.1
11635	5422.65	158.4	5.41	1150.73	14.23
11636	1491.29	151.71	3.95	454.43	6.87
11637	1234.85	260.21	4.92	1153.94	7.7
11638	1395.01	246.28	4.94	1296.25	7.73
11639	865.71	513.27	3.96	719.41	8.9
11640	1780.24	902.38	4.1	1537.24	7.67
11641	1921.76	896.92	4.13	1314.07	7.42
11642	2339.48	568.6	4.44	906	10.79
11643	1096.65	912.79	204.24	1224.41	7.3
11644	1591.21	843.45	3.93	1246.85	7.42
11645	2572.54	996.4	4.48	1491.25	12.08
11646	702.48	805.06	3.89	806.47	6.86
11647	953.04	953.49	3.84	1004.72	3.37
11648	1497.76	294.7	3.93	1102.07	5.73
11649	10038.95	841.41	6.12	1053.56	25.94
11650	15838.82	806.45	6.72	752.49	33.38
11651	1197.27	936.73	4.48	1066.82	6.88
11652	1691.27	882.04	4.37	1129.36	9.72
11653	8658.21	352.55	5.63	825.7	24.22
11654	6656.58	333.2	643.55	1116.96	27.57
11655	6583.83	807.53	6.39	1137.35	23.97
11656	1044.38	292.69	4.15	1069.83	7.94
11657	1810.4	201.42	4.3	1398.37	3.66
11658	1447.28	513.45	4.13	924.18	7.09
11659	1038.65	738.68	4.23	885.15	7.95
11660	1483.9	171.46	5.01	888.16	7.23
11661	417.06	800.19	4.42	649.77	5.69
11662	943.77	642.15	4.5	865.7	4.24
11663	880.62	284.9	4.34	1145.25	7.09
11664	593.5	886.09	4.53	653.33	2.96
11665	1498.63	669.14	4.59	1475.44	7.51
11666	902.41	956.81	4.85	1050.82	7.18
11667	1205.96	839.92	4.75	1302.74	8.09
11668	545.42	928.78	194.93	950.16	6.55
11669	17304.83	916.41	727.01	1475.33	10.61
11670	5946.82	961.83	5.72	1081.78	16.13
11671	2858.27	587.43	4.97	1465.74	13.24
11672	10001.41	277.81	6.37	1174.85	22.42
11673	1083.49	364.12	3.99	1215.26	8.35
11674	11220.72	374.56	5.62	865.89	23.78
11675	1737.94	1179.15	4.15	1094.3	7.51
11676	1594.42	296.86	4.27	928.86	7.67
11677	576.01	699.84	3.93	583.17	5.59
11678	2120.94	624.69	4.24	1552.68	8.64
11679	1456.23	934.13	4.13	922.68	7.79
11680	1278.3	240.01	222.24	834.06	6.72
11681	1045.51	879.99	4.7	809.76	6.44
11682	9518.33	777.94	6.65	980.51	8.47
11683	1622.37	751.93	4.19	1112.97	8.8
11684	1899.25	193.44	250.92	1180.62	8.45
11685	4910.86	199.85	5.75	1131.05	17.64
11686	694.24	848.93	4.21	585.86	5.59
11687	2623.22	890.17	4.87	919.08	11.71
11688	2258.91	428.59	4.5	995.35	7.97
11689	1174.74	776.26	3.97	645.59	6.35
11690	563.39	307.46	4.01	704.21	8.11
11691	1784.98	180.39	3.88	1003.94	7.62
11692	321.23	535.27	4.16	792.17	5.51
11693	1409	237.98	4.53	1201.6	8.7
11694	17115.84	973.62	7.37	1360.78	16.38
11695	29378.89	1007.14	9.55	1524.38	63.3
11696	1076.89	766.43	3.76	951.44	6.18
11697	8859.52	217.06	6.29	1212.4	32.85
11698	1025.72	225.72	3.84	744.39	6.44
11699	1613.19	285.22	4.35	1070.98	3.62
11700	1490.61	565.9	4.59	1323.48	8.93
11701	2107.81	288.48	4.33	947.71	7.52
11702	2408.14	289.28	4.03	1305.78	9.14
11703	1754.16	626.71	3.92	1246.17	8.09
11704	767.85	866.13	3.83	1046.75	9.13
11705	976.93	790.18	4.25	989.22	7.87
11706	1241.58	623.19	4.93	1519	9.34
11707	1819.5	444.72	4.91	1238.2	9.19
11708	622.24	260.84	4.75	849.88	6.65
11709	1379.04	472.61	5.11	1368.49	3.89
11710	996.24	743.93	4.54	731.76	6.4
11711	20430.64	723.28	8.43	1360.77	53.78
11712	1269.7	276.55	4.61	1016.27	7.2
11713	1505.2	306.29	5	996.17	7.62
11714	1364.89	314.79	4.36	1130.54	7.05
11715	1179.45	182.63	171.52	829.11	7.22
11716	1402.08	481.14	4.64	1015.53	3.52
11717	1097.39	177.02	4.51	978.15	6.56
11718	1162.22	143.68	4.58	1345.12	6.69
11719	1641.99	251.18	4.75	1235.22	7.82
11720	866.46	271.87	3.87	683.71	4.5
11721	4808.73	243.22	4.66	996.26	18.62
11722	1081.68	1104.35	4.06	731.69	7.24
11723	439.82	853.45	3.72	868.91	6.13
11724	875.19	820.28	3.85	675.31	3.2
11725	825.27	546.75	3.86	920.44	7.54
11726	838.24	984.75	3.98	572.04	8.41
11727	17719.81	971.08	9.09	940.61	20.78
11728	1150.6	220.41	4.53	1220.78	6.86
11729	2865.39	525.89	4.65	433.11	14.54
11730	651.07	604.46	3.87	956.6	6.55
11731	1758.72	978.69	4.9	1329.45	11.13
11732	1486.99	209.18	191.93	930.74	10.27
11733	6374.19	645.67	5.85	864.5	30.67
11734	2785.36	476.76	5.05	1005.46	15.2
11735	11670.97	974	7.56	1331.98	33.71
11736	2668.25	444.3	4.45	634.49	9.25
11737	1743.05	454.69	4.06	854.42	12.25
11738	1452.99	516.11	4.6	969.23	11.05
11739	1313.94	610.62	4.54	549.45	7.48
11740	1837.38	471.55	4.7	681.79	9.02
11741	925.41	531.49	4.82	718.27	8.46
11742	440.33	423.4	3.8	295	6.37
11743	768.68	542.27	4.01	988.79	7.16
11744	779.32	1318.29	3.9	882.09	7.57
11745	1199.51	220.82	4.62	1012.12	7.25
11746	895.85	236.42	4.03	1121.19	7.52
11747	773.74	236.48	4.52	1082	7.41
11748	461.99	329.26	4.61	791.02	6.65
11749	1387	313.07	4.1	1142.79	7.42
11750	1353.35	301.43	4.12	1106.32	7.45
11751	954.28	279.83	4.12	355.11	7.02
11752	5506.7	197.23	644.17	1118	28.66
11753	789.06	285.93	4.17	884.42	6.89
11754	896.26	272.33	4.61	1282.75	12.92
11755	2266.7	820.98	4.67	1113.62	8.29
11756	3557.74	265.2	5.28	1408.97	17.23
11757	1709.6	261.09	3.91	508.7	7.24
11758	11409.82	264.31	7.78	1015.44	45.03
11759	793.12	274.55	3.94	998.1	7.19
11760	1040.11	276.49	4.96	736.8	6.56
11761	1564.45	199.2	3.92	511.78	7.03
11762	1063.59	179.86	3.97	1077.2	7.14
11763	753.15	233.37	3.91	1247.29	7.05
11764	37487.57	223.97	9.98	3003.72	75.25
11765	514.13	152.18	394.33	1063.76	10.87
11766	855.44	927.08	421.78	1060.27	7.16
11767	838.42	631.72	4.56	1071.24	7.09
11768	1169.07	703.52	4.48	869.97	6.5
11769	680.5	713.75	4.55	825.28	7.03
11770	565.74	684.8	3.88	444.82	6.61
11771	1062.73	583.54	4.53	1000.53	6.85
11772	1536.6	583.16	4.53	812.85	6.96
11773	787.37	679.36	3.97	976.79	9.03
11774	1369.9	673.01	4	1077.91	7.58
11775	2542.78	264.66	492.51	1128.49	12.27
11776	944.24	621.02	4.42	620.86	5.98
11777	1443.46	1107.51	4.55	1021.76	8.4
11778	1989.77	896.94	252.54	1100.07	8.13
11779	1672.03	892.63	4.62	1505.3	7.58
11780	1335.81	916.63	4.43	1309.16	8.41
11781	1712.04	187.37	4.83	1239.47	8.96
11782	1298.93	346.23	4.09	1075.59	7.07
11783	1023.35	311.37	4.73	1280.12	6.36
11784	2424.09	201.24	4.78	2374.15	9.23
11785	2502.73	479.73	5.2	1467.63	8.79
11786	1918.96	411.79	4.7	1187.34	8.13
11787	920.4	222.2	4.92	926.58	8.73
11788	1118.24	151.84	4.39	455.37	7.78
11789	824.42	986.13	4.91	1244.03	8.49
11790	1741.18	186.4	255.62	1164.27	7.11
11791	1031.37	262.91	4.4	1182.59	8.16
11792	695.37	243.15	3.93	1148.03	6.63
11793	11549.34	297.73	6.23	1325.06	26.97
11794	2323.82	319.93	4.81	1159.87	8.11
11795	870.58	150.21	4.24	540.53	7.21
11796	1211.59	233.22	4.61	1008.56	6.65
11797	2355.14	402.92	4.83	1611.69	8.34
11798	940.67	386.25	4.53	1353.9	8.57
11799	1923.01	214.28	4.26	896.58	7.9
11800	740.27	1115.28	4.15	855.41	6.82
11801	570.98	598.97	4.12	1157.48	6.21
11802	5070.63	631.97	5.06	712.24	20.28
11803	949.72	550.28	4.58	1113.54	7.47
11804	1241.09	171.65	4.6	1125.03	9.74
11805	1277.64	148.15	200.06	982.64	6.67
11806	11247.06	228.52	5.08	1180.89	18.09
11807	1602.05	509.74	3.9	912.7	6.45
11808	5574.92	150.74	5.34	1283.05	16.32
11809	1522.72	513.81	3.88	1452.1	7.3
11810	657.22	149.41	4.48	1036.1	7.94
11811	1081.9	979.58	4.65	1265.63	9.06
11812	1631.29	280.94	4.88	1296.54	8.7
11813	800.69	572.5	4.54	1053.44	8.46
11814	928.96	833.61	4.1	1106.98	7.56
11815	1628.5	846.51	4.18	1127.01	7.99
11816	9384.42	168.16	5.63	1226.56	28.87
11817	3048.62	256.56	4.58	1091.8	13.41
11818	1226.08	919.7	4.44	2080.73	11.63
11819	3050.09	879	5.22	1136.96	13.88
11820	2046.05	1044.62	4.46	1211.61	7.91
11821	1051.58	276.81	3.93	1231.58	8.58
11822	1724.93	947.42	4.83	1222.68	9.79
11823	887.98	283.01	3.78	851.96	6.64
11824	1771.62	180.83	3.94	1380.49	7.62
11825	917.21	170.08	3.84	1319.26	7.49
11826	685.12	647.11	3.83	1256.5	7.25
11827	1645.37	843.02	4.13	1106.73	9.77
11828	1735.51	645.73	5.92	1130.22	11.54
11829	1306.2	548.63	4.64	974.65	6.73
11830	16723.42	541.46	8.25	860.44	31.85
11831	5654.55	834.31	5.6	883.38	22.62
11832	3382.25	935.95	4.99	1354.49	10.33
11833	2488.73	904.47	5.01	1206.38	8.84
11834	3184.35	1087.84	5.11	1493.83	10.9
11835	1342.51	766.12	4.12	984.09	8.18
11836	1148.6	1271.33	4.01	901.76	9.64
11837	1634.75	1182.37	4.13	929.28	7.41
11838	1806.81	1386.84	4.13	1147.53	7.11
11839	8272.9	1295.38	5.73	921.78	18.22
11840	1579.02	577.53	4.83	1106.56	11.25
11841	1913.21	995.9	4.75	1145.73	7.91
11842	1377.61	965.8	4.1	908.84	7.3
11843	2033.03	924.86	4.25	1409.26	7.52
11844	3924.51	833.42	5.03	1440.51	11.15
11845	1713.49	158.6	4.01	942.18	10.66
11846	2484.55	906.84	4.87	1253.14	8.51
11847	13336.41	627.21	5.8	1177.82	27.11
11848	1373.45	627.32	3.94	959.42	6.36
11849	1733.42	908.05	3.97	1013.43	7.69
11850	1641.93	943.71	3.88	1120.93	11.29
11851	1240.8	175.58	4.67	1311.37	6.56
11852	1102.87	1043.89	4.65	1289.74	6.27
11853	1579.5	1016.73	4.77	1116.85	7.66
11854	1706.86	607.49	4.83	1277.2	7.41
11855	1371.09	750.32	4.07	849.33	6.98
11856	1499.1	1013.2	4.54	1251.06	6.88
11857	651.27	1025.53	4.3	522.42	6.29
11858	1694.65	1004.27	4	864.98	10.46
11859	613.05	999.38	134.66	491.52	5.58
11860	1909.87	153.49	4.87	1045.45	7.85
11861	4024.35	154.71	5.53	664.72	12.43
11862	1954.87	279.35	4.07	1223.76	7.27
11863	31891.25	277.3	8.34	836.31	55.24
11864	2010.93	253.87	4.66	1092.71	7.86
11865	1746.28	278.26	4.08	1216.52	7.41
11866	2968.55	887.64	4.81	1375.44	9.21
11867	1643.34	180.35	4.07	985.06	11.88
11868	2733.17	289.28	496.49	1114.53	9.06
11869	1720.18	268.07	4.88	946.36	6.83
11870	1358.07	236.07	4.11	882.7	6.91
11871	1700.86	668.12	4.66	1246.69	7.61
11872	1978.15	198.8	4.16	1024.34	8.57
11873	29597.57	182.34	9.22	860.9	58.77
11874	1981.52	190.75	4.82	895.84	11.3
11875	1461.52	264.48	4.04	850.27	6.91
11876	17229.63	632.56	6.92	1135.29	30.39
11877	873.08	829.94	3.91	703.97	6
11878	167.16	655.26	3.91	475.71	5.06
11879	1638.43	164.11	4.09	1250.94	7.8
11880	1105.83	1012.27	4.01	840.83	7.32
11881	2506.7	1050.99	4.15	1364.41	8.6
11882	1267.64	598.81	4.61	991.94	7.08
11883	958.78	195.03	3.85	478.33	6.34
11884	849.1	642.46	4.53	812.28	6.7
11885	9625.29	159.07	5.42	1254.92	28.52
11886	830.02	171.89	3.8	660.47	6.58
11887	1051.64	740.94	4.8	809.05	6.24
11888	1422.83	682.95	213.79	886.05	7.13
11889	590.79	946.05	80.05	530.74	5.44
11890	1184.84	557.43	5.45	911.39	8.97
11891	1498.32	156.48	4.87	453.12	7
11892	1970.38	725.46	4.94	1675.82	8
11893	1416.7	650.91	5.31	769.41	6.76
11894	1286.95	993.58	5.37	726.19	6.59
11895	7475.87	180.4	6.4	1034.45	15.94
11896	1093.38	178.48	4.84	1289.99	8.22
11897	730.61	166.45	4.19	916	6.99
11898	905.34	903.9	4.21	964.92	7.87
11899	902.92	842.92	4.62	804.7	6.47
11900	1865.78	966.44	4.76	1395.34	7.27
11901	1042.2	179.18	4.31	1054.22	10.01
11902	1553.76	159.08	4.71	864.61	7.21
11903	2213.97	156.97	4.71	1345.32	7.94
11904	1575.19	102.23	4.16	1041.06	7.25
11905	933.52	99.19	4.16	1126.14	7.52
11906	877.48	144.7	4.02	1196.13	7.22
11907	1697.27	670.62	4.03	938.88	6.9
11908	8503.71	471.07	6.13	980.97	28.94
11909	1110.55	490.93	4.57	1076.24	7.24
11910	1360.23	334.17	4.54	1179.73	7.12
11911	1183.44	894.57	4.49	936.91	7.26
11912	17745.46	494.78	663.5	1324.91	46.42
11913	960.53	204.15	4.74	1198.46	7.99
11914	982.13	108.45	3.89	935.25	6.59
11915	5340.58	108.95	6.87	1370.35	20.74
11916	1213.93	60.24	5.72	556.52	7.95
11917	620.4	65.23	5.56	502.73	7.03
11918	1023.59	288.55	6.04	1065.36	8.3
11919	11747.58	283.33	7.95	983.06	27.21
11920	7454.75	277.82	827.81	1399.58	21.12
11921	1332.5	244.98	5.48	845.94	6.84
11922	1643.15	924.65	5.88	1461.99	10.94
11923	866.55	55.08	5.39	627.83	7.21
11924	1163.36	56.45	5.18	1243.11	6.94
11925	3757.57	94.79	6.77	1657.69	17.53
11926	1097.82	96.12	4.85	987.71	7.26
11927	1427.4	56.47	5.56	936.63	7.13
11928	1455.12	59.65	5.99	443.78	8.34
11929	14092.64	60.36	648.23	987.31	27.78
11930	1625.72	62.05	5.69	1371.84	7.31
11931	860.15	200.81	4.81	728.92	8.04
11932	337.68	170.13	4.44	399.27	5.11
11933	636.39	906.88	4.75	856	6.92
11934	922.28	250.8	4.9	1176.7	8.76
11935	777.65	283.81	4.73	885.6	8.91
11936	718.14	290.96	4.37	514.68	5.7
11937	449.07	186.56	4.62	612.01	5.56
11938	986.35	186.59	4.68	1111.37	7.92
11939	8541.34	188.6	8.15	1158.61	38.01
11940	1905.63	488.94	5.06	1181.9	8.17
11941	7852.56	467.85	6.21	939.89	19.68
11942	896.4	737.31	5.55	745.55	6.08
11943	443.31	165.46	4.61	298.02	6.16
11944	1050.92	854.41	5.63	832.39	6.11
11945	907.74	255.52	4.96	1149.14	8.17
11946	1080.74	296.49	5.62	648.04	6.4
11947	794.3	718.37	5.41	737.21	6.43
11948	1509.59	700.84	5	1064.79	7.26
11949	1147.39	170.35	5.69	991.55	6.88
11950	1296.17	147.68	5.51	935.62	7.81
11951	11329.65	711.16	704.72	1057.32	26.1
11952	3400.96	584.01	4.69	1196.32	11.24
11953	1340.14	310.42	235.37	1001.17	7.16
11954	657.96	91.41	4.84	1050.28	8.56
11955	1959.52	701.25	4.69	1105.43	9.29
11956	1290.45	408.79	4.71	1084.06	7
11957	5226.99	88.08	5.52	1123.91	21.94
11958	1402.25	107.04	4.61	800.56	6.66
